0       [265 511 557 625 566 413 240 108  36   8   1   0   0]
10000   [ 63 151 249 403 545 604 544 396 230 104  35   8   1]
20000   [ 85 228 383 555 637 586 435 257 118  40   9   1   0]
3430000 [  0   1   8  34 101 225 396 555 627 571 418 243 109], 1.35% impossible
3440000 [  0   1   7  29  84 187 331 477 567 563 466 320 182], 3.60% impossible
3450000 [  0   0   1   8  35 103 227 390 540 612 567 427 255], 5.04% impossible
3460000 [  0   0   1   7  28  80 177 318 469 570 575 480 329], 8.97% impossible
3470000 [  0   0   0   1   8  35 104 230 397 548 614 561 418], 12.54% impossible
3480000 [  0   1   7  28  77 161 268 368 428 439 413 367 304], 14.16% impossible
3490000 [  0   0   1   8  35 104 229 394 545 613 564 421 252], 5.01% impossible
3500000 [  0   0   1   7  28  78 170 301 445 553 576 497 351], 9.81% impossible
3510000 [  0   0   0   1   8  35 104 231 400 553 618 563 414], 12.18% impossible
3520000 [  0   0   0   1   8  32  88 183 309 437 530 551 486], 21.24% impossible
3530000 [  0   0   0   0   0   4  25  89 215 391 554 629 579], 25.43% impossible
3540000 [  1   8  33  92 189 303 392 420 378 297 227 197 199], 17.91% impossible
3550000 [  0   0   3  20  76 195 371 545 637 598 449 266 122], 1.53% impossible
3560000 [  0   1   8  34  97 204 340 466 540 535 454 327 194], 4.02% impossible
3570000 [  0   0   0   2  16  67 179 349 525 629 608 473 291], 5.82% impossible
3580000 [  0   0   1   8  34  98 211 357 490 557 533 434 303], 9.21% impossible
3590000 [  0   0   0   0   2  15  61 166 333 515 629 613 480], 15.60% impossible
3600000 [  0   1   8  34  97 206 341 455 500 466 383 295 218], 9.87% impossible
3610000 [  0   0   0   2  15  60 162 325 506 623 616 489 310], 6.75% impossible
3620000 [  0   0   1   8  34  98 212 360 496 567 542 436 297], 8.49% impossible
3630000 [  0   0   0   0   2  14  55 150 307 489 619 627 506], 16.92% impossible
3640000 [  0   0   0   1   8  34  98 211 358 495 568 547 442], 17.13% impossible
3650000 [  0   0   0   0   0   2  14  55 148 300 477 608 626], 33.11% impossible
3660000 [  0   0   1   8  35 102 221 372 501 549 496 377 252], 12.57% impossible
3670000 [  0   0   0   0   1  10  45 132 283 464 603 628 528], 19.17% impossible
3680000 [  0   0   0   1   8  35 103 226 385 527 588 541 415], 15.15% impossible
3690000 [  0   0   0   0   0   1   9  40 119 261 442 595 638], 36.84% impossible
3700000 [  0   0   0   0   1   8  35 104 230 395 540 595 540], 26.55% impossible
3710000 [  0   0   0   0   0   0   1   8  36 109 244 422 575], 58.16% impossible
3720000 [  8  36 104 231 400 554 620 561 407 235 105  35   8], 0.87% impossible
3730000 [  1   5  18  51 123 246 405 548 609 549 399 231 104], 1.32% impossible
3740000 [  0   4  25  88 213 387 552 630 580 431 256 118  40], 0.30% impossible
3750000 [  0   1   6  23  63 142 264 414 542 590 529 386 226], 4.41% impossible
3760000 [  0   0   3  20  75 191 365 542 639 602 453 269 123], 1.53% impossible
3770000 [  1   6  19  40  66  96 149 244 377 505 563 515 381], 11.16% impossible
3780000 [  0   2  16  65 174 344 522 628 609 476 295 141  49], 0.36% impossible
3790000 [  0   1   7  28  78 169 297 435 537 560 495 364 217], 4.35% impossible
3800000 [  0   0   2  15  61 166 331 510 625 615 485 304 149], 2.13% impossible
3810000 [  0   0   1   7  28  77 167 295 434 542 569 499 361], 10.59% impossible
3820000 [  0   0   0   2  14  57 157 321 505 626 621 494 312], 6.72% impossible
3830000 [  0   1   6  21  51  96 150 209 282 374 466 509 467], 21.06% impossible
3840000 [  0   0   2  14  55 149 304 486 618 629 510 327 162], 2.31% impossible
3850000 [  0   0   1   7  28  78 169 298 439 544 568 495 357], 10.47% impossible
3860000 [  0   0   0   2  14  55 148 300 476 606 623 517 341], 7.56% impossible
3870000 [  0   0   0   1   8  33  90 187 313 442 533 548 478], 21.00% impossible
3880000 [  0   0   0   0   1   9  43 129 281 464 605 631 530], 19.20% impossible
3890000 [  1   7  26  65 120 170 192 186 184 219 297 388 436], 31.28% impossible
3900000 [  0   1   9  40 118 258 438 591 638 553 381 203  79], 0.72% impossible
3910000 [  0   1   8  34  97 207 346 472 542 531 447 321 193], 4.02% impossible
3920000 [  0   0   1   8  36 108 242 418 570 626 557 401 230], 4.11% impossible
3930000 [  0   0   1   8  34  98 211 358 493 563 539 436 298], 8.82% impossible
3940000 [  0   0   0   1   9  40 117 250 418 561 614 548 397], 11.34% impossible
3950000 [  0   1   7  27  71 140 222 301 367 416 442 430 368], 16.26% impossible
3960000 [  0   0   1   9  39 115 250 423 567 617 546 392 227], 4.41% impossible
3970000 [  0   0   1   7  29  84 187 332 483 577 569 463 312], 8.67% impossible
3980000 [  0   0   0   1   9  40 117 252 421 563 612 545 396], 11.34% impossible
3990000 [  0   0   0   1   7  28  80 177 317 466 568 575 481], 18.99% impossible
4000000 [  0   0   0   0   1   9  40 118 256 429 571 614 539], 22.68% impossible
4010000 [  0   0   1   7  28  76 154 245 323 374 405 421 409], 26.72% impossible
4020000 [  0   0   0   1   8  35 106 239 414 568 625 557 401], 11.37% impossible
4030000 [  0   0   0   1   7  29  83 183 325 473 569 567 470], 18.78% impossible
4040000 [  0   0   0   0   1   8  35 104 231 401 558 626 568], 24.06% impossible
4050000 [  0   0   0   0   1   7  29  84 186 328 472 565 562], 32.97% impossible
4060000 [  0   0   0   0   0   1   8  34 100 221 385 540 618], 42.78% impossible
4070000 [  0   1   7  28  77 160 261 342 364 325 268 240 253], 30.23% impossible
4080000 [  0   0   1   8  35 104 229 394 545 614 563 421 252], 5.01% impossible
4090000 [  0   0   1   7  28  79 175 314 464 568 576 481 332], 9.24% impossible
4100000 [  0   0   0   1   8  35 103 227 393 547 619 569 421], 12.33% impossible
4110000 [  0   0   0   1   7  28  79 173 307 452 557 575 492], 19.86% impossible
4120000 [  0   0   0   0   1   8  35 104 230 397 548 614 562], 25.02% impossible
4130000 [  0   0   1   8  30  78 161 267 365 424 436 413 369], 23.46% impossible
4140000 [  0   0   0   0   6  34 104 231 401 557 625 568 414], 11.79% impossible
4150000 [  0   0   0   1   8  33  92 190 318 445 531 544 476], 20.85% impossible
4160000 [  0   0   0   0   0   3  21  82 206 383 554 637 588], 25.79% impossible
4170000 [  0   0   0   0   1   8  33  93 197 332 461 540 541], 33.81% impossible
4180000 [  0   0   0   0   0   0   3  20  74 188 358 533 633], 45.72% impossible
4190000 [  0   0   0   1   8  34  96 201 328 433 475 447 378], 27.98% impossible
4200000 [  0   0   0   0   0   2  16  65 173 339 514 622 606], 29.88% impossible
4210000 [  0   0   0   0   1   8  34  97 210 358 497 568 543], 30.51% impossible
4220000 [  0   0   0   0   0   0   2  15  60 163 328 511 629], 48.77% impossible
4230000 [  0   0   0   0   0   1   8  34  98 211 357 492 561], 47.13% impossible
4240000 [  0   0   0   0   0   0   0   2  14  56 153 312 496], 69.01% impossible
4250000 [  1   8  34  98 211 355 479 524 466 335 193  91  49], 14.70% impossible
4260000 [  0   0   2  14  55 149 304 483 612 625 512 333 166], 2.34% impossible
4270000 [  0   1   8  35 101 216 361 493 563 539 436 297 169], 3.42% impossible
4280000 [  0   0   0   1  11  50 144 299 477 608 626 519 342], 7.71% impossible
4290000 [  0   0   1   8  35 103 225 382 518 575 531 415 276], 7.92% impossible
4300000 [  0   0   0   0   1   9  41 123 271 456 604 638 540], 19.50% impossible
4310000 [  0   1   8  35 103 226 386 528 585 526 387 238 132], 5.37% impossible
4320000 [  0   0   0   1   9  40 118 256 431 581 631 553 388], 9.75% impossible
4330000 [  0   0   1   8  35 104 231 398 547 606 548 406 246], 6.09% impossible
4340000 [  0   0   0   1   4  14  41 109 238 411 563 620 554], 23.37% impossible
4350000 [  0   0   0   0   5  29  98 228 400 558 628 572 418], 11.91% impossible
4360000 [  0   0   1   5  14  26  39  62 119 231 389 535 598], 39.42% impossible
4370000 [  0   0   0   3  21  79 201 378 552 639 592 440 260], 5.07% impossible
4380000 [  0   0   0   1   6  23  64 144 267 416 541 587 526], 22.74% impossible
4390000 [  0   0   0   0   3  20  74 187 355 528 629 603 464], 14.10% impossible
4400000 [  0   0   0   0   1   7  28  77 164 285 422 533 569], 37.43% impossible
4410000 [  0   0   0   0   0   2  15  62 169 339 518 626 607], 29.85% impossible
4420000 [  0   1   6  20  45  75  96  97  95 125 215 352 481], 51.76% impossible
4430000 [  0   0   2  15  60 162 325 508 628 620 489 305 149], 2.13% impossible
4440000 [  0   0   1   7  28  78 169 297 436 540 565 498 361], 10.59% impossible
4450000 [  0   0   0   2  14  56 152 310 491 619 626 506 324], 6.99% impossible
4460000 [  0   0   0   1   7  28  79 173 305 444 543 560 488], 21.18% impossible
4470000 [  0   0   0   0   2  14  55 148 302 483 615 628 512], 17.22% impossible
4480000 [  0   0   1   7  25  58 105 160 222 295 380 458 491], 33.93% impossible
4490000 [  0   0   0   1  10  48 140 294 474 608 629 524 347], 7.77% impossible
4500000 [  0   0   0   1   8  33  92 194 324 451 533 540 468], 20.67% impossible
4510000 [  0   0   0   0   1   9  41 122 269 452 600 638 544], 19.71% impossible
4520000 [  0   0   0   0   1   8  33  93 197 333 463 542 540], 33.71% impossible
4530000 [  0   0   0   0   0   1   9  40 118 256 431 579 629], 38.10% impossible
4540000 [  0   0   0   1   7  27  71 140 221 295 353 397 427], 41.82% impossible
4550000 [  0   0   0   0   1   9  39 113 244 413 562 620 554], 23.37% impossible
4560000 [  0   0   0   0   1   7  30  90 202 354 498 575 551], 30.75% impossible
4570000 [  0   0   0   0   0   1   9  40 117 252 421 562 612], 39.57% impossible
4580000 [  0   0   0   0   0   1   7  29  85 190 338 488 578], 48.53% impossible
4590000 [  0   0   0   0   0   0   1   9  40 116 247 415 560], 58.36% impossible
4600000 [  0   0   1   7  27  71 140 216 267 273 251 239 270], 47.13% impossible
4610000 [  0   0   0   1   9  40 118 255 425 565 612 543 392], 11.22% impossible
4620000 [  0   0   0   1   7  29  83 182 321 466 561 567 477], 19.17% impossible
4630000 [  0   0   0   0   1   8  36 109 244 421 574 626 552], 22.86% impossible
4640000 [  0   0   0   0   1   7  29  84 186 328 473 564 562], 32.99% impossible
4650000 [  0   0   0   0   0   1   8  35 105 234 406 562 627], 40.65% impossible
4660000 [  0   0   0   1   7  28  77 158 256 342 395 415 412], 37.26% impossible
4670000 [  0   0   0   0   1   8  34 102 228 399 556 626 570], 24.30% impossible
4680000 [  0   0   0   0   1   7  29  84 187 331 477 567 560], 32.70% impossible
4690000 [  0   0   0   0   0   1   8  35 103 226 390 540 613], 42.51% impossible
4700000 [  0   0   0   0   0   1   7  28  80 178 319 471 573], 50.30% impossible
4710000 [  0   0   0   0   0   0   1   8  35 104 230 397 548], 60.31% impossible
4720000 [  0   0   0   0   1   7  28  77 161 268 366 424 436], 46.95% impossible
4730000 [  0   0   0   0   0   1   8  35 104 229 395 546 613], 42.08% impossible
4740000 [  0   0   0   0   0   1   7  28  78 170 302 448 555], 52.33% impossible
4750000 [  0   0   0   0   0   0   1   8  35 104 231 400 554], 60.01% impossible
4760000 [  0   0   0   0   0   0   1   8  32  87 181 306 436], 68.48% impossible
4770000 [  0   0   0   0   0   0   0   0   4  26  91 218 392], 78.07% impossible
4780000 [  8  34  91 187 301 392 419 369 269 161  78  35  33], 28.68% impossible
4790000 [  0   3  21  78 197 371 544 637 597 447 266 122  41], 0.30% impossible
4800000 [  1   8  34  96 203 338 464 540 537 457 327 194  92], 1.26% impossible
4810000 [  0   0   2  17  68 181 352 527 630 607 470 287 135], 1.71% impossible
4820000 [  0   1   8  34  98 211 357 489 555 531 435 306 181], 3.84% impossible
4830000 [  0   0   0   2  15  61 166 334 515 628 612 480 301], 6.57% impossible
4840000 [  1   8  34  97 206 341 455 500 467 384 294 217 153], 5.28% impossible
4850000 [  0   0   2  15  60 162 325 503 621 617 492 312 153], 2.16% impossible
4860000 [  0   1   8  34  98 212 360 498 566 540 436 297 169], 3.42% impossible
4870000 [  0   0   0   2  14  55 150 307 491 620 626 505 324], 7.17% impossible
4880000 [  0   0   1   8  34  98 211 359 497 571 547 439 295], 8.22% impossible
4890000 [  0   0   0   0   2  14  55 148 300 477 609 628 518], 17.46% impossible
4900000 [  0   1   8  35 102 221 371 499 546 493 377 254 165], 7.83% impossible
4910000 [  0   0   0   1  10  45 133 284 466 605 629 528 355], 8.34% impossible
4920000 [  0   0   1   8  35 103 226 385 525 585 539 415 267], 7.32% impossible
4930000 [  0   0   0   0   1   9  40 120 264 446 596 637 547], 20.19% impossible
4940000 [  0   0   0   1   8  35 104 230 394 536 593 540 408], 14.55% impossible
4950000 [  0   0   0   0   0   1   8  36 110 248 425 576 629], 39.00% impossible
4960000 [  1   8  35 104 231 400 554 617 557 405 234 105  35], 1.41% impossible
4970000 [  0   1   5  18  51 122 243 404 551 611 550 399 231], 4.44% impossible
4980000 [  0   0   4  25  88 213 388 553 629 579 431 256 118], 1.47% impossible
4990000 [  0   0   1   6  23  64 142 263 413 542 590 529 386], 11.22% impossible
5000000 [  0   0   0   3  20  75 193 369 544 638 600 451 268], 5.19% impossible
5010000 [  0   1   6  19  39  63  93 147 244 379 507 565 516], 22.62% impossible
5020000 [  0   0   2  16  66 177 347 524 629 608 474 293 139], 1.74% impossible
5030000 [  0   0   1   7  28  78 169 296 433 534 560 497 366], 10.95% impossible
5040000 [  0   0   0   2  15  61 165 331 512 629 615 482 302], 6.57% impossible
5050000 [  0   0   0   1   7  28  77 164 291 433 544 572 501], 21.45% impossible
5060000 [  0   0   0   0   2  14  58 161 325 506 625 619 491], 15.99% impossible
5070000 [  0   0   1   6  21  51  96 148 205 279 374 468 512], 35.16% impossible
5080000 [  0   0   0   2  14  55 149 306 490 620 627 506 325], 7.17% impossible
5090000 [  0   0   0   1   7  28  78 169 298 439 545 569 495], 21.15% impossible
5100000 [  0   0   0   0   2  14  55 148 300 477 608 626 517], 17.58% impossible
5110000 [  0   0   0   0   1   8  32  88 184 312 442 532 549], 35.55% impossible
5120000 [  0   0   0   0   0   1  10  45 132 282 464 603 629], 35.03% impossible
5130000 [  0   1   7  26  65 119 168 190 184 182 218 300 391], 44.46% impossible
5140000 [  0   0   1   9  40 119 260 440 593 639 552 377 200], 3.09% impossible
5150000 [  0   0   1   8  34  97 206 345 471 540 531 450 324], 9.81% impossible
5160000 [  0   0   0   1   8  36 109 243 419 573 628 558 400], 10.74% impossible
5170000 [  0   0   0   1   8  34  98 211 358 493 562 537 434], 17.91% impossible
5180000 [  0   0   0   0   1   9  40 115 247 415 561 616 551], 23.37% impossible
5190000 [  0   0   1   7  27  71 140 223 301 366 415 442 430], 27.30% impossible
5200000 [  0   0   0   1   9  39 115 250 423 568 617 545 392], 11.22% impossible
5210000 [  0   0   0   1   7  29  84 188 335 486 578 566 460], 18.00% impossible
5220000 [  0   0   0   0   1   9  40 117 251 419 561 614 547], 23.22% impossible
5230000 [  0   0   0   0   1   7  28  80 178 319 469 570 576], 33.15% impossible
5240000 [  0   0   0   0   0   1   9  40 118 255 427 569 614], 39.02% impossible
5250000 [  0   0   0   1   7  28  76 153 243 321 373 406 421], 39.12% impossible
5260000 [  0   0   0   0   1   8  35 107 240 416 569 623 555], 23.37% impossible
5270000 [  0   0   0   0   1   7  29  83 184 326 474 569 566], 32.84% impossible
5280000 [  0   0   0   0   0   1   8  35 104 231 402 560 628], 40.92% impossible
5290000 [  0   0   0   0   0   1   7  29  84 186 328 471 562], 49.95% impossible
5300000 [  0   0   0   0   0   0   1   8  34 100 221 387 544], 61.16% impossible
5310000 [  1   7  28  77 160 261 338 353 297 203 127 108 149], 36.72% impossible
5320000 [  0   1   8  35 104 229 396 545 612 563 421 252 117], 1.50% impossible
5330000 [  0   1   7  28  79 175 314 466 569 575 481 331 187], 3.63% impossible
5340000 [  0   0   1   8  35 103 228 395 550 619 565 419 247], 4.89% impossible
5350000 [  0   0   1   7  28  79 173 307 452 558 577 493 344], 9.42% impossible
5360000 [  0   0   0   1   8  35 104 230 397 548 614 561 418], 12.54% impossible
5370000 [  0   1   7  28  77 161 267 365 424 437 415 372 308], 14.13% impossible
5380000 [  0   0   1   8  35 104 231 401 556 622 564 412 241], 4.74% impossible
5390000 [  0   0   1   8  33  91 190 316 443 532 547 478 348], 10.41% impossible
5400000 [  0   0   0   0   3  22  82 208 386 555 634 584 434], 12.75% impossible
5410000 [  0   0   0   1   8  33  93 197 332 461 542 541 461], 19.92% impossible
5420000 [  0   0   0   0   0   3  20  74 188 359 535 637 606], 27.35% impossible
5430000 [  0   0   1   8  34  96 201 328 432 472 443 376 304], 19.14% impossible
5440000 [  0   0   0   0   2  16  64 171 337 515 625 608 477], 15.54% impossible
5450000 [  0   0   0   1   8  34  98 212 361 497 566 540 436], 17.43% impossible
5460000 [  0   0   0   0   0   2  15  60 163 329 512 629 616], 30.21% impossible
5470000 [  0   0   0   0   1   8  34  98 211 357 491 561 541], 30.93% impossible
5480000 [  0   0   0   0   0   0   2  14  56 154 315 499 625], 50.06% impossible
5490000 [  0   1   8  34  98 211 355 479 523 465 337 209 131], 14.46% impossible
5500000 [  0   0   0   2  14  55 149 303 483 614 629 513 330], 7.23% impossible
5510000 [  0   0   1   8  35 100 213 358 493 563 539 438 300], 8.58% impossible
5520000 [  0   0   0   0   1  12  53 148 300 477 608 625 517], 17.76% impossible
5530000 [  0   0   0   1   8  35 103 225 380 514 572 531 417], 16.41% impossible
5540000 [  0   0   0   0   0   1   9  41 125 275 459 605 637], 35.45% impossible
5550000 [  0   0   1   8  35 103 226 386 527 582 523 385 238], 9.57% impossible
5560000 [  0   0   0   0   1   9  40 118 257 434 584 633 554], 21.09% impossible
5570000 [  0   0   0   1   8  35 104 230 396 544 605 548 406], 13.71% impossible
5580000 [  0   0   0   0   1   4  11  38 109 240 412 563 620], 40.05% impossible
5590000 [  0   0   0   0   0   5  32 102 230 401 557 626 570], 24.30% impossible
5600000 [  0   0   0   1   5  14  25  37  59 116 232 391 537], 57.50% impossible
5610000 [  0   0   0   0   3  21  80 203 381 554 638 590 437], 12.78% impossible
5620000 [  0   0   0   0   1   6  23  64 144 267 414 539 588], 38.61% impossible
5630000 [  0   0   0   0   0   3  20  74 187 356 531 633 605], 27.74% impossible
5640000 [  0   0   0   0   0   1   7  28  75 160 282 421 533], 54.79% impossible
5650000 [  0   0   0   0   0   0   2  15  64 173 341 516 622], 48.00% impossible
5660000 [  0   0   1   6  20  45  75  93  94  93 125 218 356], 66.23% impossible
5670000 [  0   0   0   2  15  60 162 328 511 629 617 485 304], 6.60% impossible
5680000 [  0   0   0   1   7  28  78 168 295 434 542 568 498], 21.42% impossible
5690000 [  0   0   0   0   2  14  56 153 312 494 621 627 505], 16.50% impossible
5700000 [  0   0   0   0   1   7  28  79 172 303 442 542 562], 35.91% impossible
5710000 [  0   0   0   0   0   2  14  55 149 304 484 614 625], 32.58% impossible
5720000 [  0   0   0   1   7  24  57 103 158 220 295 382 461], 48.77% impossible
5730000 [  0   0   0   0   1  11  49 142 296 476 609 628 521], 18.00% impossible
5740000 [  0   0   0   0   1   8  33  92 193 323 449 531 541], 34.86% impossible
5750000 [  0   0   0   0   0   1   9  41 123 270 454 603 639], 35.81% impossible
5760000 [  0   0   0   0   0   1   8  33  93 197 333 463 542], 49.89% impossible
5770000 [  0   0   0   0   0   0   1   9  40 118 256 431 580], 56.95% impossible
5780000 [  0   0   0   0   1   7  27  71 140 220 292 349 396], 54.92% impossible
5790000 [  0   0   0   0   0   1   9  38 111 242 414 565 620], 39.99% impossible
5800000 [  0   0   0   0   0   1   7  31  92 205 356 499 574], 47.04% impossible
5810000 [  0   0   0   0   0   0   1   9  40 117 251 419 562], 58.04% impossible
5820000 [  0   0   0   0   0   0   1   7  29  85 191 340 489], 65.74% impossible
5830000 [  0   0   0   0   0   0   0   1   9  39 114 246 416], 75.25% impossible
5840000 [  0   1   7  27  71 140 216 265 260 203 134 102 133], 53.24% impossible
5850000 [  0   0   1   9  40 118 254 425 565 613 543 391 227], 4.41% impossible
5860000 [  0   0   1   7  29  83 182 318 464 563 569 478 331], 9.24% impossible
5870000 [  0   0   0   1   8  36 110 248 425 575 625 550 391], 10.95% impossible
5880000 [  0   0   0   1   7  29  84 186 328 471 561 561 470], 19.05% impossible
5890000 [  0   0   0   0   1   8  35 105 234 408 566 629 563], 23.52% impossible
5900000 [  0   0   1   7  28  76 156 253 340 394 415 413 391], 25.79% impossible
5910000 [  0   0   0   1   8  35 104 231 401 557 624 566 413], 11.79% impossible
5920000 [  0   0   0   1   7  29  84 187 330 475 566 562 467], 18.75% impossible
5930000 [  0   0   0   0   1   8  35 103 227 389 540 613 568], 25.49% impossible
5940000 [  0   0   0   0   1   7  28  80 178 322 474 574 575], 32.82% impossible
5950000 [  0   0   0   0   0   1   8  35 104 230 397 548 614], 41.88% impossible
5960000 [  0   0   0   1   7  28  77 161 267 365 424 437 414], 34.58% impossible
5970000 [  0   0   0   0   1   8  35 104 229 393 542 611 564], 25.38% impossible
5980000 [  0   0   0   0   1   7  28  78 171 305 452 557 574], 34.80% impossible
5990000 [  0   0   0   0   0   1   8  35 104 231 400 552 617], 41.57% impossible
6000000 [  0   0   0   0   0   1   8  32  87 180 303 434 532], 52.69% impossible
6010000 [  0   0   0   0   0   0   0   4  26  92 221 396 557], 61.12% impossible
6020000 [  0   0   1   8  33  91 187 301 391 416 373 294 226], 30.38% impossible
6030000 [  0   0   0   0   3  21  78 197 371 546 637 596 447], 13.11% impossible
6040000 [  0   0   0   1   8  34  96 200 335 464 542 539 457], 19.71% impossible
6050000 [  0   0   0   0   0   2  17  71 185 354 528 629 605], 28.28% impossible
6060000 [  0   0   0   0   1   8  34  98 211 356 487 553 530], 31.65% impossible
6070000 [  0   0   0   0   0   0   2  15  61 167 335 517 629], 48.21% impossible
6080000 [  0   0   0   1   8  34  97 206 341 455 500 465 383], 25.31% impossible
6090000 [  0   0   0   0   0   2  15  60 162 324 504 624 619], 30.69% impossible
6100000 [  0   0   0   0   1   8  34  98 212 359 494 563 540], 30.72% impossible
6110000 [  0   0   0   0   0   0   2  14  55 152 311 493 619], 50.63% impossible
6120000 [  0   0   0   0   0   1   8  34  98 211 359 498 570], 46.62% impossible
6130000 [  0   0   0   0   0   0   0   2  14  55 148 300 480], 70.03% impossible
6140000 [  0   0   0   0   1   8  35 102 220 369 496 544 493], 31.97% impossible
6150000 [  0   0   0   0   0   0   1  10  46 135 287 468 605], 53.44% impossible
6160000 [  0   0   0   0   0   1   8  35 103 225 383 523 584], 44.13% impossible
6170000 [  0   0   0   0   0   0   0   1   9  41 122 266 447], 73.43% impossible
6180000 [  0   0   0   0   0   0   1   8  35 104 229 392 534], 60.91% impossible
6190000 [  0   0   0   0   0   0   0   0   1   8  37 112 250], 87.76% impossible
6200000 [  0   0   0   1   8  35 104 231 400 553 617 555 402], 12.84% impossible
6210000 [  0   0   0   0   1   5  18  50 118 240 403 553 614], 39.93% impossible
6220000 [  0   0   0   0   0   4  25  89 217 392 554 629 579], 25.32% impossible
6230000 [  0   0   0   0   0   1   6  23  62 138 261 412 542], 56.66% impossible
6240000 [  0   0   0   0   0   0   3  20  77 197 371 545 637], 44.49% impossible
6250000 [  0   0   0   0   1   6  18  37  60  91 146 243 380], 70.54% impossible
6260000 [  0   0   0   0   0   2  17  68 180 349 525 630 608], 28.64% impossible
6270000 [  0   0   0   0   0   1   7  28  78 168 294 430 532], 53.86% impossible
6280000 [  0   0   0   0   0   0   2  15  61 166 333 514 628], 48.42% impossible
6290000 [  0   0   0   0   0   0   1   7  27  75 163 292 436], 69.98% impossible
6300000 [  0   0   0   0   0   0   0   2  15  60 162 325 505], 67.93% impossible
6310000 [  0   0   0   0   0   1   6  21  51  95 147 203 277], 75.97% impossible
6320000 [  0   0   0   0   0   0   2  14  55 150 307 491 620], 50.84% impossible
6330000 [  0   0   0   0   0   0   1   7  28  78 169 299 442], 69.28% impossible
6340000 [  0   0   0   0   0   0   0   2  14  55 148 300 477], 70.12% impossible
6350000 [  0   0   0   0   0   0   0   1   8  32  88 184 311], 81.28% impossible
6360000 [  0   0   0   0   0   0   0   0   1  10  45 132 282], 85.90% impossible
6370000 [  1   7  26  65 119 165 179 153 104  56  29  34  79], 69.49% impossible
6380000 [  0   1   9  40 119 262 444 595 638 549 376 199  78], 0.72% impossible
6390000 [  0   1   8  34  97 206 342 468 540 533 451 325 194], 4.02% impossible
6400000 [  0   0   1   8  36 109 246 423 575 629 557 398 225], 3.78% impossible
6410000 [  0   0   1   8  34  98 211 358 492 560 535 433 300], 9.12% impossible
6420000 [  0   0   0   1   9  39 114 246 416 562 616 552 399], 11.37% impossible
6430000 [  0   1   7  27  71 140 221 298 364 416 445 432 369], 16.26% impossible
6440000 [  0   0   1   9  39 116 253 426 568 614 543 391 227], 4.41% impossible
6450000 [  0   0   1   7  29  84 188 336 486 577 565 460 311], 8.67% impossible
6460000 [  0   0   0   1   9  40 117 251 420 562 613 546 396], 11.34% impossible
6470000 [  0   0   0   1   7  28  80 178 320 472 574 575 476], 18.69% impossible
6480000 [  0   0   0   0   1   9  40 118 255 427 569 616 541], 22.71% impossible
6490000 [  0   0   1   7  28  75 151 240 319 373 406 421 412], 27.00% impossible
6500000 [  0   0   0   1   8  36 109 243 416 565 621 555 401], 11.37% impossible
6510000 [  0   0   0   1   7  29  83 184 327 476 569 565 467], 18.75% impossible
6520000 [  0   0   0   0   1   8  35 104 232 404 561 628 567], 23.79% impossible
6530000 [  0   0   0   0   1   7  29  84 186 327 471 562 562], 33.14% impossible
6540000 [  0   0   0   0   0   1   8  34 100 222 388 546 623], 42.33% impossible
6550000 [  0   1   7  28  77 160 260 339 360 322 265 237 251], 30.78% impossible
6560000 [  0   0   1   8  35 104 229 392 542 612 565 424 254], 5.04% impossible
6570000 [  0   0   1   7  28  79 176 318 468 568 571 478 331], 9.24% impossible
6580000 [  0   0   0   1   8  35 103 228 396 549 619 566 418], 12.30% impossible
6590000 [  0   0   0   1   7  28  79 173 307 455 562 578 491], 19.59% impossible
6600000 [  0   0   0   0   1   8  35 104 230 396 546 612 562], 25.17% impossible
6610000 [  0   0   1   7  28  77 161 267 365 425 439 418 372], 23.19% impossible
6620000 [  0   0   0   1   8  35 104 231 400 554 620 563 414], 12.12% impossible
6630000 [  0   0   0   1   8  33  90 187 314 443 533 548 478], 20.94% impossible
6640000 [  0   0   0   0   0   3  23  85 211 387 554 632 582], 25.68% impossible
6650000 [  0   0   0   0   1   8  33  93 197 332 461 540 541], 33.83% impossible
6660000 [  0   0   0   0   0   0   3  20  74 189 361 539 638], 45.27% impossible
6670000 [  0   0   0   1   8  34  96 201 327 428 468 442 377], 28.53% impossible
6680000 [  0   0   0   0   0   2  16  64 172 341 519 626 608], 29.57% impossible
6690000 [  0   0   0   0   1   8  34  98 212 359 493 563 539], 30.78% impossible
6700000 [  0   0   0   0   0   0   2  15  60 165 333 514 627], 48.51% impossible
6710000 [  0   0   0   0   0   1   8  34  98 210 355 489 562], 47.30% impossible
6720000 [  0   0   0   0   0   0   0   2  14  57 156 318 501], 68.56% impossible
6730000 [  0   0   1   8  34  98 211 355 478 521 462 335 208], 18.66% impossible
6740000 [  0   0   0   0   2  14  55 149 304 485 617 628 511], 17.07% impossible
6750000 [  0   0   0   1   8  34  98 211 358 493 563 542 441], 17.52% impossible
6760000 [  0   0   0   0   0   2  14  55 148 300 477 607 623], 33.21% impossible
6770000 [  0   0   0   0   1   8  35 103 224 379 513 570 531], 29.09% impossible
6780000 [  0   0   0   0   0   0   1   9  42 126 276 462 606], 54.34% impossible
6790000 [  0   0   0   1   8  35 103 226 386 527 581 521 383], 16.86% impossible
6800000 [  0   0   0   0   0   1   9  40 118 257 435 586 636], 37.55% impossible
6810000 [  0   0   0   0   1   8  35 104 230 396 544 604 545], 25.98% impossible
